timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,wind_gust_ms,solar_altitude_deg,ghi,dhi,uv,hour_of_day,is_potential_shutdown,is_daytime,weather_score
2026-06-14 04:15:00,-0.09110077453670513,-0.7183945779565165,-1.0879352554784931,1.226669295233955,1.4424558681723039,-0.7593030603748773,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,3.061947982883478
2026-06-14 04:30:00,-0.09110077453670513,-0.7746145090929131,-1.1080117109636443,1.226669295233955,1.4664124728881947,-0.6931375527413217,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,3.061947982883478
2026-06-14 04:45:00,-0.09110077453670513,-0.8316496091511942,-1.1280881664487943,1.226669295233955,1.4901398242823696,-0.6293350989518219,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,3.061947982883478
2026-06-14 05:00:00,-0.09110077453670513,-0.8895146299112098,-1.1481646219339454,1.226669295233955,1.5136422684879236,-0.5631695913182665,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,3.061947982883478
2026-06-14 05:15:00,-0.09110077453670513,-1.0077950507522304,-1.1883175329042466,1.226669295233955,1.4424558681723039,-0.49227797599659995,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,3.061947982883478
2026-06-14 05:30:00,-0.09110077453670513,-1.0682415903531837,-1.2284704438745477,1.226669295233955,1.3691651343159568,-0.4213863606749334,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,3.061947982883478
2026-06-14 05:45:00,-0.09110077453670513,-1.19182776082818,-1.2686233548448496,1.226669295233955,1.2936418552942002,-0.34813169150921125,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,1.1850249199453264
2026-06-14 06:00:00,-0.09110077453670513,-1.3191161457270482,-1.3087762658151507,1.226669295233955,1.2157457329106216,-0.27724007618754476,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,6,0,0,1.8106659409247103
2026-06-14 06:15:00,-2.1695686389377142,-1.3191161457270482,-1.3087762658151507,1.226669295233955,0.9368577766037168,-0.20162235317776708,-1.923840325460944,-0.7334782395638726,-1.9602034146324832,6,0,1,1.8106659409247103
2026-06-14 06:30:00,-2.129940857039977,-1.3191161457270482,-1.3087762658151507,1.226669295233955,0.6225782788106683,-0.12600463016798943,-1.6689568077346513,-0.4654067100175403,-1.9602034146324832,6,0,1,1.8106659409247103
2026-06-14 06:45:00,-2.1695686389377142,-1.3191161457270482,-1.3087762658151507,1.226669295233955,0.2626010389586516,-0.05274996100226736,-1.427719931497835,-0.21648314686737455,-1.9602034146324832,6,1,1,1.8106659409247103
2026-06-14 07:00:00,-1.7375739883051131,-1.3191161457270482,-1.3087762658151507,1.226669295233955,-0.1586618047272207,0.022867762007510322,-1.1926534690011046,0.05158838267895781,-1.4971362280039404,7,0,1,1.8106659409247103
2026-06-14 07:15:00,-1.8467470110044517,-1.3841918551222525,-1.328852721300301,1.226669295233955,-0.20500874851087933,0.1008485388613435,-0.8629944752248366,0.185624147452124,-1.4971362280039404,7,0,1,1.1850249199453264
2026-06-14 07:30:00,-1.0928589234790196,-1.4502457166897136,-1.348929176785452,1.3868462192644249,-0.25223854411060953,0.1788293157151767,-0.5632075237414842,0.31965991222529017,-1.4971362280039404,7,0,1,1.1850249199453264
2026-06-14 07:45:00,-0.9382711158018918,-1.5172960872335688,-1.369005632270603,1.552681973503383,-0.3003854802050737,0.25681009256900994,-0.29088357004269677,0.4536956769984563,-1.1104250312347446,7,0,1,1.1850249199453264
2026-06-14 08:00:00,-0.672011240288731,-1.5853617388008192,-1.3890820877557533,1.552681973503383,-0.3494858826828472,0.33479086942284314,-0.04381791396849262,0.5877314417716225,-0.7847076271015819,8,0,1,1.1850249199453264
2026-06-14 08:15:00,-0.492176963912604,-1.5172960872335688,-1.369005632270603,1.552681973503383,-0.3003854802050737,0.41277164627667634,0.17982634736833805,0.6643233073562889,-0.5082705240639591,8,0,1,1.1850249199453264
2026-06-14 08:30:00,0.19860577923548284,-1.4502457166897136,-1.348929176785452,1.3868462192644249,-0.25223854411060953,0.49311547697456504,0.38153312071721346,0.7600631393371219,-0.27207512819832735,8,0,1,0.5593838989659423
2026-06-14 08:45:00,-0.010147458565896154,-1.3841918551222525,-1.328852721300301,1.226669295233955,-0.20500874851087933,0.5710962538283983,0.5624751483437916,0.8366550049217882,0.1063374387710018,8,0,1,0.5593838989659423
