timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,dew_point_c,pressure_hpa,wind_speed_ms,wind_dir_deg,wind_gust_ms,visibility_km,cloud_cover_pct,solar_altitude_deg,solar_azimuth_deg,ghi,dhi,solar_radiation_wm2,uv,precip_rate_mmhr,snow_rate_mmhr,part_of_day,weather_code,weather_description,weather_icon,hour_of_day
2026/6/9 0:00,0,23.3,23.6,74,18.4,997,4,360,8,10,100,-43.1,345.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/9 0:15,0,23.2,23.5,74,18.3,997,4,360,8,12,100,-43.4,260,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/9 0:30,0,23.2,23.5,74,18.3,997,4,359,8,10,100,-43.7,174.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/9 0:45,0,23.1,23.3,73,18,997,4,358,8,10,100,-44,89.6,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,0
2026/6/9 1:00,0,23,23.3,73,17.9,997,4,358,8,12,100,-44.4,4.4,0,0,0,0,0.5,0,n,301,Drizzle,d02n,1
2026/6/9 1:15,0,23,23.3,73,17.9,997,4,358,7.8,12,100,-43.5,8.9,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,1
2026/6/9 1:30,0,23,23.3,73,17.9,997,4,357,7.6,10,100,-42.7,13.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/9 1:45,0,23,23.3,73,17.9,997,4,356,7.4,10,100,-41.9,18.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/9 2:00,0,23,23.3,73,17.9,997,4,356,7.2,10,100,-41.1,22.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/9 2:15,0,23.1,23.3,72,17.8,997,3.8,356,7.1,12,100,-39.3,26.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/9 2:30,0,23.2,23.4,72,17.8,997,3.6,356,7,10,100,-37.6,30.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/9 2:45,0,23.2,23.5,72,17.9,997,3.4,356,6.9,10,100,-35.8,33.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/9 3:00,0,23.3,23.5,71,17.7,997,3.2,356,6.8,12,100,-34.1,37.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/9 3:15,0,23.1,23.4,72,17.8,997,3.2,355,6.7,12,100,-31.7,40.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/9 3:30,0,23,23.2,72,17.6,997,3.2,354,6.6,10,100,-29.3,43.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/9 3:45,0,22.8,23,72,17.5,997,3.2,353,6.5,10,99,-26.9,46.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/9 4:00,0,22.6,22.8,73,17.5,997,3.2,352,6.4,10,99,-24.5,49.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/9 4:15,0,22.6,22.8,73,17.5,997,3.3,352,6.5,12,98,-21.7,51.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/9 4:30,0,22.6,22.8,73,17.5,997,3.4,351,6.6,13,98,-18.9,53.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/9 4:45,0,22.6,22.8,73,17.5,997,3.5,350,6.7,13,97,-16.2,55.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/9 5:00,0,22.6,22.8,73,17.5,997,3.6,350,6.8,14,96,-13.4,57.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/9 5:15,0,22.7,22.9,73,17.6,997,3.5,348,6.8,14,94,-10.3,59.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/9 5:30,0,22.8,23,73,17.7,997,3.4,347,6.8,10,93,-7.3,61.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/9 5:45,0,22.9,23.2,73,17.8,997,3.3,346,6.8,10,92,-4.3,62.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/9 6:00,0.54,23,23.3,73,17.9,997,3.2,344,6.8,12,90,-1.2,64.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,6
2026/6/9 6:15,3.25,23,23.3,73,17.9,997,3.4,344,6.9,12,87,2,65.8,37,14,14,0.8,0,0,d,804,Overcast clouds,c04n,6
2026/6/9 6:30,9.25,23,23.3,74,18.1,997,3.6,344,7,10,84,5.1,67.1,74,28,34,0.9,0,0,d,804,Overcast clouds,c04d,6
2026/6/9 6:45,23.63,23,23.3,74,18.1,997,3.8,344,7.1,10,80,8.3,68.4,111,42,59,0.9,0,0,d,804,Overcast clouds,c04d,6
2026/6/9 7:00,35.49,23,23.3,74,18.1,997,4,344,7.2,10,77,11.5,69.8,148,56,86,1,0,0,d,804,Overcast clouds,c04d,7
2026/6/9 7:15,49.12,23.1,23.4,74,18.2,998,4,345,7.5,12,79,14.8,70.9,204,62,111,1,0,0,d,804,Overcast clouds,c04d,7
2026/6/9 7:30,59.82,23.2,23.5,74,18.3,998,4,346,7.8,13,80,18.1,72,260,69,137,1.1,0,0,d,804,Overcast clouds,c04d,7
2026/6/9 7:45,78.71,23.2,23.5,73,18.1,999,4,347,8.1,13,82,21.4,73,317,76,156,1.1,0,0,d,804,Overcast clouds,c04d,7
2026/6/9 8:00,106.39,23.3,23.6,73,18.2,999,4,348,8.4,13,84,24.7,74.1,373,83,169,1.2,0,0,d,804,Overcast clouds,c04d,8
2026/6/9 8:15,0,23.4,23.7,73,18.3,999,4.1,349,8.6,14,84,28,75.1,429,87,194,1.4,0,0,d,804,Overcast clouds,c04d,8
2026/6/9 8:30,0,23.5,23.8,73,18.4,999,4.2,350,8.8,10,83,31.4,76,485,92,229,1.6,0,0,d,804,Overcast clouds,c04d,8
2026/6/9 8:45,0,23.6,23.9,73,18.5,999,4.3,351,9,10,82,34.8,76.9,541,96,266,1.8,0,0,d,804,Overcast clouds,c04d,8
2026/6/9 9:00,0,23.7,24,73,18.6,999,4.4,352,9.2,12,82,38.1,77.9,598,101,293,2,0,0,d,804,Overcast clouds,c04d,9
2026/6/9 9:15,0,24.3,24.6,71,18.7,999,4.4,353,9.2,12,76,41.5,78.7,647,104,385,2.5,0,0,d,804,Overcast clouds,c04d,9
2026/6/9 9:30,0,24.8,25.1,69,18.7,999,4.4,354,9.2,13,70,44.9,79.5,696,107,474,3,0,0,d,803,Broken clouds,c03d,9
2026/6/9 9:45,0,25.4,25.7,67,18.8,999,4.4,355,9.2,13,64,48.3,80.3,745,110,560,3.6,0,0,d,803,Broken clouds,c03d,9
2026/6/9 10:00,0.03,25.9,26.2,65,18.8,999,4.4,356,9.2,14,58,51.7,81.1,794,113,641,4.3,0,0,d,803,Broken clouds,c03d,10
2026/6/9 10:15,0,26,26.4,65,18.9,999,4.5,356,9.2,14,58,55.2,81.8,831,115,671,4.7,0,0,d,803,Broken clouds,c03d,10
2026/6/9 10:30,0.02,26.1,26.5,65,19,999,4.6,357,9.2,14,58,58.6,82.6,869,117,701,5.1,0,0,d,803,Broken clouds,c03d,10
2026/6/9 10:45,0.01,26.2,26.6,65,19.1,999,4.7,358,9.2,15,57,62,83.3,906,119,738,5.5,0,0,d,803,Broken clouds,c03d,10
2026/6/9 11:00,0.02,26.3,26.7,65,19.2,999,4.8,358,9.2,16,57,65.5,84,943,121,768,5.9,0,0,d,803,Broken clouds,c03d,11
2026/6/9 11:15,0,26.5,26.8,64,19.1,999,4.8,269,9.4,16,56,68.9,84.4,965,122,793,6.3,0,0,d,803,Broken clouds,c03d,11
2026/6/9 11:30,0,26.7,27,64,19.3,999,4.8,180,9.6,10,54,72.4,84.9,987,123,825,6.8,0,0,d,803,Broken clouds,c03d,11
2026/6/9 11:45,3.93,26.8,28.1,63,19.2,998,4.8,91,9.8,10,53,75.8,85.4,1009,124,851,7.1,0,0,d,803,Broken clouds,c03d,11
2026/6/9 12:00,3.86,27,28.2,62,19.1,998,4.8,2,10,10,52,79.3,85.9,1032,125,877,7.5,0,0,d,803,Broken clouds,c03d,12
2026/6/9 12:15,3.88,27.2,28.5,62,19.3,998,5,4,10,12,59,81.2,133.7,1036,125,826,7,0,0,d,803,Broken clouds,c03d,12
2026/6/9 12:30,3.96,27.4,28.7,61,19.2,998,5.2,6,10,10,66,83.1,181.5,1041,125,758,6.5,0,0,d,803,Broken clouds,c03d,12
2026/6/9 12:45,3.88,27.6,28.9,60,19.1,997,5.4,8,10,10,74,85,229.4,1046,125,653,5.9,0,0,d,804,Overcast clouds,c04d,12
2026/6/9 13:00,3.91,27.8,29.2,60,19.3,997,5.6,10,10,10,81,86.9,277.2,1051,126,533,5.3,0,0,d,804,Overcast clouds,c04d,13
2026/6/9 13:15,3.91,27.7,29,60,19.2,997,5.4,10,9.7,12,86,83.4,276.6,1038,125,424,4.8,0,0,d,804,Overcast clouds,c04d,13
2026/6/9 13:30,3.91,27.6,28.9,60,19.1,997,5.2,10,9.4,12,90,80,276,1026,125,327,4.4,0,0,d,804,Overcast clouds,c04d,13
2026/6/9 13:45,3.89,27.5,28.8,61,19.3,997,5,10,9.1,13,95,76.5,275.4,1013,124,194,3.9,0,0,d,804,Overcast clouds,c04d,13
2026/6/9 14:00,3.87,27.4,28.7,61,19.2,997,4.8,10,8.8,14,100,73.1,274.8,1000,123,168,3.4,0,0,d,804,Overcast clouds,c04d,14
2026/6/9 14:15,3.81,27.4,28.7,61,19.2,997,4.6,10,8.6,14,100,69.6,275.4,971,122,166,3.2,0,0,d,804,Overcast clouds,c04d,14
2026/6/9 14:30,3.87,27.4,28.7,61,19.2,997,4.4,9,8.4,15,100,66.2,276,942,120,162,3,0,0,d,804,Overcast clouds,c04d,14
2026/6/9 14:45,3.89,27.4,28.7,61,19.2,997,4.2,8,8.2,15,100,62.8,276.6,913,119,160,2.9,0,0,d,804,Overcast clouds,c04d,14
2026/6/9 15:00,3.92,27.4,28.7,61,19.2,997,4,8,8,16,100,59.3,277.3,883,118,158,2.7,0,0,d,804,Overcast clouds,c04d,15
2026/6/9 15:15,3.87,27.4,28.8,62,19.5,997,3.9,7,7.6,16,100,55.9,278,840,115,152,2.5,0,0,d,804,Overcast clouds,c04d,15
2026/6/9 15:30,23.59,27.4,28.8,62,19.5,997,3.8,6,7.2,10,100,52.5,278.8,797,113,148,2.3,0,0,d,804,Overcast clouds,c04d,15
2026/6/9 15:45,17.12,27.4,28.8,62,19.5,997,3.7,5,6.8,10,100,49.1,279.5,754,110,143,2.1,0,0,d,804,Overcast clouds,c04d,15
2026/6/9 16:00,13.06,27.4,28.9,63,19.7,997,3.6,4,6.4,10,100,45.6,280.3,711,108,138,1.9,0,0,d,804,Overcast clouds,c04d,16
2026/6/9 16:15,3.9,27.4,28.9,63,19.7,997,3.4,92,6.1,12,100,42.3,281.2,658,104,132,1.7,0,0,d,804,Overcast clouds,c04d,16
2026/6/9 16:30,3.88,27.4,29,64,20,997,3.2,181,5.8,10,100,38.9,282,605,101,126,1.5,0,0,d,804,Overcast clouds,c04d,16
2026/6/9 16:45,3.87,27.4,29,64,20,996,3,270,5.5,10,100,35.5,282.9,552,97,120,1.3,0,0,d,804,Overcast clouds,c04d,16
2026/6/9 17:00,9.74,27.4,29,64,20,996,2.8,358,5.2,12,100,32.1,283.8,499,94,115,1.2,0,0,d,804,Overcast clouds,c04d,17
2026/6/9 17:15,9.82,27.1,28.7,66,20.2,996,2.6,268,4.9,12,100,28.8,284.8,442,88,106,1,0,0,d,804,Overcast clouds,c04d,17
2026/6/9 17:30,3.87,26.9,28.5,68,20.4,997,2.4,179,4.6,10,100,25.4,285.8,385,83,98,0.9,0,0,d,804,Overcast clouds,c04d,17
2026/6/9 17:45,3.89,26.6,27.1,70,20.7,997,2.2,90,4.3,10,99,22.1,286.8,328,78,100,0.8,0,0,d,804,Overcast clouds,c04d,17
2026/6/9 18:00,3.86,26.3,26.9,72,20.8,997,2,0,4,10,99,18.8,287.8,270,72,90,0.8,0,0,d,804,Overcast clouds,c04d,18
2026/6/9 18:15,3.86,26.3,26.9,72,20.8,997,1.9,90,3.9,12,99,15.5,289,218,64,78,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/9 18:30,14.86,26.3,26.9,72,20.8,997,1.8,179,3.8,13,100,12.3,290.1,165,55,61,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/9 18:45,7.08,26.3,26.9,72,20.8,997,1.7,268,3.7,13,100,9,291.3,113,46,50,0.6,0,0,d,804,Overcast clouds,c04d,18
2026/6/9 19:00,3.22,26.3,26.9,72,20.8,997,1.6,358,3.6,13,100,5.8,292.5,60,37,39,0.6,0,0,d,804,Overcast clouds,c04d,19
2026/6/9 19:15,1.86,26.3,26.9,72,20.8,997,1.7,356,3.6,14,99,2.6,294,45,28,31,0.6,0,0,d,804,Overcast clouds,c04n,19
2026/6/9 19:30,0.64,26.3,26.9,72,20.8,998,1.8,355,3.6,15,98,-0.5,295.4,30,18,21,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/9 19:45,0.08,26.3,26.9,72,20.8,998,1.9,354,3.6,15,98,-3.6,296.9,15,9,10,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/9 20:00,0,26.3,26.9,72,20.8,998,2,352,3.6,16,97,-6.7,298.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/9 20:15,0,26.2,26.8,72,20.7,998,2,352,3.7,16,97,-9.7,300.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/9 20:30,0,26.1,26.6,72,20.7,999,2,351,3.8,10,97,-12.6,302.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/9 20:45,0,26,26.6,73,20.8,999,2,350,3.9,10,97,-15.5,304,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/9 21:00,0,25.9,26.5,73,20.7,999,2,350,4,10,97,-18.5,305.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/9 21:15,0,25.7,26.3,74,20.7,999,2.1,350,4.1,12,97,-21.1,308.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/9 21:30,0,25.6,26.1,74,20.6,999,2.2,350,4.2,13,96,-23.7,310.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/9 21:45,0,25.4,25.9,75,20.6,999,2.3,350,4.3,13,96,-26.4,313.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/9 22:00,0,25.2,25.8,76,20.7,999,2.4,350,4.4,14,96,-29,315.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/9 22:15,0,25,25.5,76,20.5,999,2.3,349,4.3,14,96,-31.1,318.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/9 22:30,0,24.8,25.3,77,20.5,1000,2.2,348,4.2,15,95,-33.3,322.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/9 22:45,0,24.6,25.2,78,20.5,1000,2.1,347,4.1,15,94,-35.4,325.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/9 23:00,0,24.4,24.9,78,20.3,1000,2,346,4,16,94,-37.5,328.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/9 23:15,0,24.3,24.8,78,20.2,1000,2,348,3.9,10,94,-38.9,332.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/9 23:30,0,24.3,24.8,78,20.2,1000,2,349,3.8,10,93,-40.3,336.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/9 23:45,0,24.2,24.7,78,20.1,1000,2,350,3.7,10,92,-41.6,341.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/10 0:00,0,24.1,24.6,78,20,1000,2,352,3.6,10,92,-43,345.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/10 0:15,0,24,24.5,78,19.9,1000,1.9,352,3.5,12,94,-43.3,260,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/10 0:30,0,23.9,24.4,79,20,1000,1.8,352,3.4,13,95,-43.6,174.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/10 0:45,0,23.8,24.3,80,20.1,1000,1.7,352,3.3,13,96,-44,89.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/10 1:00,0,23.7,24.2,80,20,1000,1.6,352,3.2,14,98,-44.3,4.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/10 1:15,0,23.6,24.1,80,19.9,1000,1.6,350,3.1,14,98,-43.5,8.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/10 1:30,0,23.5,24,80,19.8,1000,1.6,348,3,15,97,-42.7,13.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/10 1:45,0,23.4,23.9,80,19.8,999,1.6,346,2.9,15,96,-41.8,18,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/10 2:00,0,23.3,23.8,80,19.7,999,1.6,344,2.8,16,96,-41,22.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/10 2:15,0,23.2,23.7,80,19.6,999,1.5,343,2.7,16,96,-39.3,26.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/10 2:30,0,23.2,23.6,81,19.7,999,1.4,342,2.6,16,96,-37.5,30.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/10 2:45,0,23.1,23.6,82,19.8,999,1.3,341,2.5,16,96,-35.8,33.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/10 3:00,0,23,23.5,82,19.8,999,1.2,340,2.4,16,96,-34,37.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/10 3:15,0,22.9,23.4,82,19.7,999,1.2,339,2.4,16,96,-31.7,40.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/10 3:30,0,22.8,23.3,82,19.6,999,1.2,338,2.4,16,96,-29.3,43.3,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/10 3:45,0,22.7,23.2,83,19.7,999,1.2,337,2.4,16,97,-26.9,46.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/10 4:00,0,22.6,23.1,83,19.6,999,1.2,336,2.4,16,97,-24.5,49.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/10 4:15,0,22.5,23,84,19.7,999,1.2,334,2.4,16,96,-21.7,51.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/10 4:30,0,22.4,22.9,84,19.6,999,1.2,331,2.4,16,96,-18.9,53.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/10 4:45,0,22.3,22.8,84,19.5,999,1.2,328,2.4,16,96,-16.2,55.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/10 5:00,0,22.2,22.7,85,19.6,999,1.2,326,2.4,16,95,-13.4,57.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/10 5:15,0,22.6,23.1,84,19.7,999,1.3,326,2.5,16,96,-10.3,59.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/10 5:30,0,23,23.5,84,20.1,999,1.4,325,2.6,10,97,-7.3,61,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/10 5:45,0.01,23.3,23.9,84,20.5,999,1.5,324,2.7,10,98,-4.3,62.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,5
2026/6/10 6:00,0.79,23.7,24.3,83,20.6,999,1.6,324,2.8,10,99,-1.3,64.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,6
2026/6/10 6:15,3.52,23.9,24.5,82,20.6,999,1.7,327,3,12,99,1.9,65.7,37,14,16,0.6,0,0,d,804,Overcast clouds,c04n,6
2026/6/10 6:30,6.6,24.1,24.6,80,20.4,1000,1.8,330,3.2,12,100,5.1,67,74,28,31,0.6,0,0,d,804,Overcast clouds,c04d,6
2026/6/10 6:45,11.21,24.2,24.8,79,20.3,1000,1.9,333,3.4,13,100,8.3,68.3,111,42,46,0.6,0,0,d,804,Overcast clouds,c04d,6
2026/6/10 7:00,14.01,24.4,24.9,78,20.3,1000,2,336,3.6,13,100,11.5,69.7,148,56,61,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/10 7:15,27.18,24.6,25.1,77,20.3,1000,1.9,339,3.7,14,100,14.8,70.8,204,62,70,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/10 7:30,31.57,24.8,25.3,76,20.3,1001,1.8,342,3.8,15,100,18.1,71.9,260,69,79,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/10 7:45,34.99,25,25.5,76,20.5,1001,1.7,345,3.9,15,100,21.4,72.9,316,76,88,0.8,0,0,d,804,Overcast clouds,c04d,7
2026/6/10 8:00,36.25,25.2,25.7,75,20.5,1001,1.6,348,4,16,100,24.7,74,372,83,97,0.9,0,0,d,804,Overcast clouds,c04d,8
2026/6/10 8:15,42.79,25.3,25.8,74,20.3,1001,1.6,348,4.1,16,100,28,75,429,87,104,1,0,0,d,804,Overcast clouds,c04d,8
2026/6/10 8:30,49.82,25.4,25.9,73,20.2,1001,1.6,349,4.2,10,100,31.4,75.9,485,92,112,1.1,0,0,d,804,Overcast clouds,c04d,8
2026/6/10 8:45,39.62,25.5,26,72,20.1,1001,1.6,350,4.3,10,100,34.7,76.8,541,96,118,1.3,0,0,d,804,Overcast clouds,c04d,8
2026/6/10 9:00,37.45,25.6,26.1,71,19.9,1001,1.6,350,4.4,10,100,38.1,77.8,597,101,126,1.4,0,0,d,804,Overcast clouds,c04d,9
2026/6/10 9:15,46.1,26.2,26.7,68,19.8,1001,1.6,350,4.5,12,100,41.5,78.6,646,104,131,1.6,0,0,d,804,Overcast clouds,c04d,9
2026/6/10 9:30,63.1,26.9,28.2,64,19.5,1002,1.6,351,4.6,12,100,44.9,79.4,695,107,137,1.8,0,0,d,804,Overcast clouds,c04d,9
2026/6/10 9:45,94.76,27.5,28.7,60,19,1002,1.6,352,4.7,13,100,48.3,80.2,744,110,144,2,0,0,d,804,Overcast clouds,c04d,9
2026/6/10 10:00,111.02,28.1,29.3,57,18.8,1002,1.6,352,4.8,13,100,51.7,81,794,113,150,2.2,0,0,d,804,Overcast clouds,c04d,10
2026/6/10 10:15,117.72,28.1,29.4,58,19.1,1002,1.7,353,4.8,14,99,55.1,81.7,831,115,178,2.5,0,0,d,804,Overcast clouds,c04d,10
2026/6/10 10:30,127.72,28.1,29.4,58,19.1,1002,1.8,354,4.8,15,98,58.6,82.4,868,117,208,2.7,0,0,d,804,Overcast clouds,c04d,10
2026/6/10 10:45,93.5,28.1,29.4,58,19.1,1002,1.9,355,4.8,15,98,62,83.1,905,119,214,2.9,0,0,d,804,Overcast clouds,c04d,10
2026/6/10 11:00,90.82,28.1,29.5,59,19.3,1002,2,356,4.8,16,97,65.4,83.8,943,121,128,3.2,0,0,d,804,Overcast clouds,c04d,11
2026/6/10 11:15,27.41,28.1,29.5,59,19.3,1002,2,268,4.9,16,96,68.9,84.2,965,122,158,3.5,0,0,d,804,Overcast clouds,c04d,11
2026/6/10 11:30,3.9,28.1,29.5,59,19.3,1002,2,180,5,10,95,72.3,84.6,987,123,189,3.7,0,0,d,804,Overcast clouds,c04d,11
2026/6/10 11:45,3.9,28.1,29.5,59,19.3,1002,2,92,5.1,10,94,75.8,85,1009,124,220,3.9,0,0,d,804,Overcast clouds,c04d,11
2026/6/10 12:00,3.9,28.1,29.5,59,19.3,1002,2,4,5.2,10,93,79.2,85.5,1031,125,251,4.2,0,0,d,804,Overcast clouds,c04d,12
2026/6/10 12:15,3.96,28.6,30.1,58,19.5,1002,2.1,5,5.3,12,93,81.1,133.8,1036,125,252,4.2,0,0,d,804,Overcast clouds,c04d,12
2026/6/10 12:30,3.93,29.1,30.5,56,19.4,1002,2.2,6,5.4,10,93,83.1,182.1,1041,125,254,4.3,0,0,d,804,Overcast clouds,c04d,12
2026/6/10 12:45,3.91,29.5,31,54,19.2,1001,2.3,7,5.5,10,93,85,230.4,1046,125,255,4.3,0,0,d,804,Overcast clouds,c04d,12
2026/6/10 13:00,3.88,30,31.5,53,19.4,1001,2.4,8,5.6,10,93,86.9,278.7,1051,126,256,4.3,0,0,d,804,Overcast clouds,c04d,13
2026/6/10 13:15,3.89,30.2,31.6,52,19.2,1001,2.3,10,5.6,12,94,83.5,277.8,1038,125,226,4.2,0,0,d,804,Overcast clouds,c04d,13
2026/6/10 13:30,3.87,30.4,31.6,50,18.8,1001,2.2,11,5.6,10,94,80,276.9,1026,125,225,4.1,0,0,d,804,Overcast clouds,c04d,13
2026/6/10 13:45,3.92,30.5,31.5,48,18.3,1000,2.1,12,5.6,10,95,76.6,276,1013,124,197,3.9,0,0,d,804,Overcast clouds,c04d,13
2026/6/10 14:00,3.93,30.7,31.6,47,18.1,1000,2,14,5.6,12,96,73.1,275,1000,123,168,3.7,0,0,d,804,Overcast clouds,c04d,14
2026/6/10 14:15,3.91,30.7,31.6,47,18.1,1000,2,14,5.5,12,96,69.7,275.6,971,122,163,3.5,0,0,d,804,Overcast clouds,c04d,14
2026/6/10 14:30,3.98,30.7,31.6,47,18.1,1000,2,13,5.4,10,96,66.3,276.2,942,120,158,3.3,0,0,d,804,Overcast clouds,c04d,14
2026/6/10 14:45,3.88,30.7,31.6,47,18.1,1000,2,12,5.3,10,95,62.8,276.8,913,119,178,3.2,0,0,d,804,Overcast clouds,c04d,14
2026/6/10 15:00,14.69,30.7,31.6,47,18.1,1000,2,12,5.2,10,95,59.4,277.4,884,118,172,3,0,0,d,804,Overcast clouds,c04d,15
2026/6/10 15:15,3.92,30.9,31.9,47,18.3,1000,2,12,5.2,12,94,56,278.2,841,115,186,2.8,0,0,d,804,Overcast clouds,c04d,15
2026/6/10 15:30,3.95,31.1,32,46,18.1,1000,2,13,5.2,12,94,52.5,278.9,798,113,177,2.6,0,0,d,804,Overcast clouds,c04d,15
2026/6/10 15:45,3.87,31.3,32.3,46,18.3,1000,2,14,5.2,13,94,49.1,279.7,755,110,167,2.3,0,0,d,804,Overcast clouds,c04d,15
2026/6/10 16:00,7.64,31.5,32.6,46,18.5,1000,2,14,5.2,13,93,45.7,280.4,712,108,176,2.1,0,0,d,804,Overcast clouds,c04d,16
2026/6/10 16:15,42.75,31.5,32.6,46,18.5,1000,2.1,15,5.1,14,94,42.3,281.3,659,104,145,1.9,0,0,d,804,Overcast clouds,c04d,16
2026/6/10 16:30,20.39,31.5,32.6,46,18.5,1000,2.2,16,5,15,94,38.9,282.1,606,101,134,1.7,0,0,d,804,Overcast clouds,c04d,16
2026/6/10 16:45,7.04,31.5,32.6,46,18.5,999,2.3,17,4.9,15,94,35.5,283,553,97,122,1.5,0,0,d,804,Overcast clouds,c04d,16
2026/6/10 17:00,4.54,31.5,32.6,46,18.5,999,2.4,18,4.8,16,95,32.2,283.8,500,94,97,1.3,0,0,d,804,Overcast clouds,c04d,17
2026/6/10 17:15,3.95,30.8,32,49,18.8,999,2.1,20,4.4,16,94,28.8,284.8,443,88,97,1.2,0,0,d,804,Overcast clouds,c04d,17
2026/6/10 17:30,4.52,30,31.4,52,19.1,999,1.8,21,4,16,94,25.5,285.8,386,83,84,1,0,0,d,804,Overcast clouds,c04d,17
2026/6/10 17:45,4.54,29.3,30.5,54,19,999,1.5,22,3.6,16,94,22.2,286.8,329,78,149,0.9,0,0,d,804,Overcast clouds,c04d,17
